villageCode,villageNameEnglish,villageNameLocal,villageCensus2011Code,subdistrictCode,subdistrictNameEnglish,subdistrictNameLocal,subdistrictCensus2011Code,districtCode,districtNameEnglish,districtNameLocal,districtCensus2011Code,stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,data_gov_update_date
590035,Kantepudi,,590035,5058,Sattenapalli,సత్తెనపల్లి,05058,751,Palnadu,Palnadu,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590005,Kantheru,,590005,5056,Tadikonda,,05056,506,Guntur,GUNTUR                                            ,548,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591546,Kanumalla,,591546,5149,Singarayakonda,,05149,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590115,Kanumarlapudi,,590115,5064,Savalyapuram H/O Kanamarlapudi,,05064,751,Palnadu,Palnadu,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592096,Kanuparthipadu,,592096,5177,Nellore Rural,Nellore Rural,05177,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587383,Kanupuru,,587383,4905,Korukonda,,04905,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583424,Kanusulaputtu,,583424,4841,Munchingi Puttu,,04841,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585374,Kapasupadu,,585374,4849,Chinthapalli,Chinthapalli,04849,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589590,Kapavaram,,589590,5028,Pamarru,,05028,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589530,Kapileswarapuram,,589530,5026,Pamidimukkala,,05026,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585142,Kappagondhi,,585142,4849,Chinthapalli,Chinthapalli,04849,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581820,Kappakallu,,581820,4808,Gummalakshmipuram,,04808,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589656,Kappaladoddi,,589656,5031,Guduru,,05031,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586147,Kapuluppada,,586147,4865,Bheemunipatnam,,04865,520,Visakhapatnam,విశాఖపట్నం,544,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582353,Karada,,582353,4816,Bobbili,,04816,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594741,Karadikonda,,594741,5310,Gooty,,05310,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581416,Karagam,,581416,4799,Narasannapeta,,04799,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584104,Karaiguda,,584104,4845,Ananthagiri,,04845,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594715,Karakamukkala,,594715,5308,Vidapanakal,,05308,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584111,Karakavalasa,,584111,4845,Ananthagiri,,04845,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580355,Karapalle,,580355,4776,Mandasa,,04776,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580002,Karem,,580002,4770,Seethampeta,,04770,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594277,Karimaddala,,594277,5281,Gadivemula,,05281,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595509,Karinireddipalle,,595509,5361,Amadagur,,05361,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584260,Karivesu,,584260,4845,Ananthagiri,,04845,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596829,Karlagatta,,596829,5425,Santhipuram,,05425,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589953,Karlapudi,,589953,5052,Amaravathi,,05052,751,Palnadu,Palnadu,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580661,Karlapudi,,580661,4782,Nandigam,,04782,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580108,Karlemma,,580108,4772,Kothuru,,04772,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586665,Karnikota,,586665,4886,Y. Ramavaram,,04886,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582449,Karrivalasa,,582449,4818,Pachipenta,,04818,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595137,Karthanaparthi,,595137,5334,Kambadur,,05334,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591357,Karumanchi,,591357,5141,Tangutur,,05141,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587792,Karupallipadu,,587792,4934,P.Gannavaram,,04934,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592562,Kasipuram,,592562,5192,Vakadu,,05192,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596140,Kasiraopeta,,596140,5392,Madanapalle,,05392,753,Annamayya,Annamayya,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590602,Kata Kani Palle,,590602,5100,Dornala,,05100,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587217,Katavaram,,587217,4896,Seethanagaram,,04896,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586530,Katchalavada,,586530,4884,Maredumilli,,04884,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593456,Kathaluru,,593456,5233,Vempalli,వేంపల్లె,05233,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592971,Katheragandla,,592971,5206,Sri Avadhutha Kasinayana,,05206,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588425,Katlampudi,,588425,4966,Eluru Rural,Eluru Rural,04966,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592418,Katragunta,,592418,5188,Balayapalli,బాలయపల్లి,05188,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587910,Katrenikona,,587910,4943,Katrenikona,,04943,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589167,Katrenipalle,,589167,5008,Chandarlapadu,,05008,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586519,Kattabolu,,586519,4883,Rambilli,,04883,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
930505,Kattamanchi,కట్టమంచి,000000,7427,Chittoor Urban,Chittoor Urban,00000,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580411,Kattivaram,,580411,4777,Kanchili,,04777,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595927,Katur,,595927,5380,Buchinaidu Kandriga,,05380,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585841,Kavagunta,,585841,4856,Ravikamatham,,04856,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591717,Kavali Bit - II (Rural),,591717,5158,Kavali,,05158,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591718,Kavali Bit - I (Rural),,591718,5158,Kavali,,05158,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584406,Kavaliguda,,584406,4845,Ananthagiri,,04845,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
930519,Kaverimaharajulagraharam,కావేరిమహారాజులాగ్రహారం ,000000,5407,Puttur,,05407,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584610,Kavirai,,584610,4847,Paderu,,04847,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588698,Kavitam,,588698,4982,Poduru,,04982,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589692,Kaza,,589692,5032,Movva,,05032,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
912447,Kedara Lanka,,000000,4928,Kapileswarapuram,,04928,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580280,Kedaripuram,,580280,4775,Palasa,,04775,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581975,Keedavai,,581975,4809,Kurupam,,04809,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591054,Keerthi Padu,,591054,5127,Maddipadu,,05127,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589151,Keesara,,589151,5007,Kanchikacherla,,05007,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581826,Keesari,,581826,4808,Gummalakshmipuram,,04808,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595383,Kekathi,,595383,5352,Gudibanda,,05352,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581762,Kemiseela,,581762,4807,Komarada,,04807,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583670,Kenduguda,,583670,4842,Peda Bayalu,,04842,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582892,Keratam,,582892,4829,Bondapalli,బొండపల్లి,04829,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582468,Kesali,,582468,4818,Pachipenta,,04818,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587850,Kesanapalle,,587850,4938,Malikipuram,,04938,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580402,Kesaripada,,580402,4777,Kanchili,,04777,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586908,Kesavaram,,586908,4888,Rajavommangi,,04888,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587571,Kesavaram,,587571,4920,Mandapeta,,04920,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586470,Kesavaram,,586470,4881,Payakaraopeta,,04881,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595549,Kethaganicheruvu,,595549,5363,Somandepalli,సోమందేపల్లి,05363,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590900,Kethagudipi,,590900,5118,Tarlupadu,,05118,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587996,Kethavaram,,587996,4946,T.Narasapuram,,04946,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593110,Kethavaram,,593110,5213,Chapad,,05213,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596438,Kethumatmaharajapuram,,596438,5408,Karvetinagar,,05408,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584970,K.G.Madugula,,584970,4848,G.Madugula,,04848,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592852,Khaderabad,,592852,5200,Mylavaram,,05200,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595119,Khairevu,,595119,5332,Settur,,05332,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590450,Khajipalem,,590450,5091,Pittalavanipalem,,05091,750,Bapatla,Bapatla,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590785,Khambham Padu (East),,590785,5113,Mundlamuru,,05113,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588071,Khandrikagudem,,588071,4948,Buttayagudem,,04948,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581016,Khaspanaupada,,581016,4790,Santhabommali,,04790,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583529,Kilagada,,583529,4841,Munchingi Puttu,,04841,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581202,Kilantra,,581202,4794,Burja,,04794,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579963,Killada,,579963,4770,Seethampeta,,04770,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584823,Killupalle,,584823,4848,G.Madugula,,04848,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584490,Kimiduputtu,,584490,4846,Hukumpeta,,04846,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586897,Kimiligedda,,586897,4888,Rajavommangi,,04888,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583824,Kimudupalle,,583824,4842,Peda Bayalu,,04842,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585540,Kimulabanda,,585540,4850,Gudem Kotha Veedhi,,04850,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583912,Kinchumanda,,583912,4843,Dumbriguda,,04843,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583741,Kinchuru,,583741,4842,Peda Bayalu,,04842,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582885,Kindam Agraharam,,582885,4829,Bondapalli,బొండపల్లి,04829,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580040,Kindangi,,580040,4770,Seethampeta,,04770,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585574,Kindangi,,585574,4851,Koyyuru,,04851,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583883,Kinjeru,,583883,4843,Dumbriguda,,04843,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584066,Kinnamguda,,584066,4844,Araku Valley,,04844,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585227,Kinnerla,,585227,4849,Chinthapalli,Chinthapalli,04849,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587129,Kintukuru,,587129,4895,Rampachodavaram,,04895,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595560,Kirikera,,595560,5364,Hindupur,,05364,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583103,Kirla,,583103,4835,Jami,,04835,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580296,Kistupuram,,580296,4775,Palasa,,04775,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583919,Kithalangi,,583919,4843,Dumbriguda,,04843,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583636,Kittukonda,,583636,4842,Peda Bayalu,,04842,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587299,K. Kothapalle,,587299,4900,Prathipadu,,04900,746,Kakinada,Kakinada,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594402,Kocheruvu,,594402,5289,Dhone,,05289,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591703,Kodandaramapuram,,591703,5157,Jaladanki,,05157,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593330,Kodandaramapuram,,593330,5225,Vallur,,05225,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583266,Kodaputtu,,583266,4841,Munchingi Puttu,,04841,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591909,Kodavalur,,591909,5169,Kodavalur,,05169,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589182,Kodavatikallu,,589182,5008,Chandarlapadu,,05008,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595407,Kodihalli,,595407,5354,Agali,,05354,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580818,Kodisa,,580818,4786,Regidi Amadalavalasa,,04786,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585516,Kodisingi,,585516,4850,Gudem Kotha Veedhi,,04850,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579984,Kodula Veeraghattam,,579984,4770,Seethampeta,,04770,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594042,Kodumur,,594042,5269,Kodumur,,05269,511,Kurnool,KURNOOL                                           ,552,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
931685,Kodur,కోడూరు ,000000,4826,Garividi,,04826,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592145,Koduru -Ii,,592145,5180,Thotapalligudur,,05180,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589087,Kodurupadu,,589087,5004,Bapulapadu,,05004,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588359,Kodurupadu,,588359,4963,Bheemadole,Bheemadole,04963,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589912,Kogantivaripalem,,589912,5050,Atchampet,,05050,751,Palnadu,Palnadu,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579305,Koida,,579305,4734,Velairpadu,,04734,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594507,Koilkuntla,,594507,5296,Koilakuntla,కోయిలకుంట్ల,05296,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594744,Kojjepalle,,594744,5310,Gooty,,05310,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586742,Kokitagondi,,586742,4886,Y. Ramavaram,,04886,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588394,Kokkirapadu,,588394,4965,Pedapadu,,04965,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584480,Kokkisa,,584480,4846,Hukumpeta,,04846,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585497,Kokkitapadu,,585497,4850,Gudem Kotha Veedhi,,04850,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591932,Kolagatla,,591932,5171,Sangam,,05171,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585196,Kolanubanda,,585196,4849,Chinthapalli,Chinthapalli,04849,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586967,Kolimeru,,586967,4890,Tuni,,04890,746,Kakinada,Kakinada,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
